OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-WY,USGS Wyoming Water Science Center,USGS-433247110504503,41-117-02adc03,Well,,17040103,,,,,43.5456944,-110.8463611,24000,.1,seconds,Interpolated from MAP.,NAD83,6208.61,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,3,ft,3,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433247110504504,41-117-02adc04,Well,,17040103,,,,,43.5456944,-110.8464722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6210.18,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,6,ft,6,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433247110504505,41-117-02adc05,Well,,17040103,,,,,43.5456667,-110.8464722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6210.12,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,6,ft,6,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433247110504506,"FISH CREEK AT WELL, NEAR RESOR BRIDGE, WY",Stream,,17040103,,,,,43.5463165,-110.8465999,24000,1,seconds,Interpolated from MAP.,NAD83,6215,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433248110492001,41-117-01add01,Well,,17040103,,,,,43.5465949,-110.8229879,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6238,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,,19940922,17.5,ft,17.5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433253110504401,"FISH CREEK ABOUT .25 MILE N OF RESOR'S BRIDGE, WY",Stream,,17040103,,,,,43.5481111,-110.8455,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6215,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433302110504701,Fish Cr 1/2 mile abv Resor's Bridge,Stream,,17040103,,,,,43.5505556,-110.8463889,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6220,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433305110380401,41-115-03baa01,Spring,,17040103,,,,,43.5511111,-110.6353611,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6702,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,Paleozoic aquifers,Madison Group (Upper and Lower Mississippian),,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433306110355201,41-115-01bba01,Spring,,17040103,,,,,43.551601,-110.5985343,24000,1,seconds,Interpolated from MAP.,NAD83,7200,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Paleozoic aquifers,Tensleep Sandstone,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433307110454001,41-116-03bbb01,Well,,17040102,,,,,43.5518744,-110.7618746,24000,1,seconds,Interpolated from MAP.,NAD83,6320,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433315110512201,42-117-35cdc01,Well,,17040103,,,,,43.554094,-110.8568782,24000,5,seconds,Interpolated from MAP.,NAD83,6321,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Glacial Deposits,Unconfined single aquifer,19631015,152,ft,152,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433323110503201,FISH CR 1 MILE NORTH OF RESOR'S BRIDGE,Stream,,17040103,,,,,43.5563889,-110.8422222,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6230,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433324110430601,42-116-36cbd01,Spring,,17040103,,,,,43.5566111,-110.7183611,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6301,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Bull Lake Outwash,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433333110183601,42-112-32daa01,Spring,,17040102,,,,,43.5591083,-110.3107449,24000,5,seconds,Interpolated from MAP.,NAD83,7881,feet,20,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Frontier Formation,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433338110455801,42-116-33add01,Well,,17040102,,,,,43.5602077,-110.7649305,24000,1,seconds,Interpolated from MAP.,NAD83,6320,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,,19890303,60,ft,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433338110480601,42-116-32bcc01,Well,,17040103,,,,,43.5604845,-110.8024319,24000,1,seconds,Interpolated from MAP.,NAD83,6265,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,19711201,60,ft,60,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433346110181301,42-112-33bdb01,Spring,,17040102,,,,,43.5627196,-110.3043559,24000,1,seconds,Interpolated from MAP.,NAD83,7520,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Other aquifers,Frontier Formation,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433403110450801,42-116-27dcc01,Well,,17040102,,,,,43.5674304,-110.7529858,24000,1,seconds,Interpolated from MAP.,NAD83,6350,feet,40,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433416110173301,42-112-28dac01,Spring,,17040102,,,,,43.5710533,-110.2932446,24000,1,seconds,Interpolated from MAP.,NAD83,7360,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Other aquifers,Bacon Ridge Sandstone,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433417110492701,42-117-25dad01,Well,,17040103,,,,,43.5713889,-110.8241667,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6275,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,2009,60,ft,60,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433421110474101,"SNAKE RIVER AT ROCKING H RANCH NR TETON VILLAGE,WY",Stream,,17040101,,,,,43.5725,-110.7947222,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6280,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433431110501101,42-117-25bcd01,Well,,17040103,,,,,43.5751944,-110.8364722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6270.87,feet,.1,feet,Level or other surveyed method.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20070510,8.5,ft,8.5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495801,42-117-25bda01,Well,,17040103,,,,,43.5770833,-110.8340833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6270.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,5,ft,5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495802,42-117-25bda02,Well,,17040103,,,,,43.5770278,-110.8340556,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6269.55,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,5,ft,5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495803,42-117-25bda03,Well,,17040103,,,,,43.577,-110.8341111,24000,.1,seconds,Interpolated from MAP.,NAD83,6266.75,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,4,ft,4.5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495804,42-117-25bda04,Well,,17040103,,,,,43.577,-110.8341667,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6269.5,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,5,ft,5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495805,42-117-25bda05,Well,,17040103,,,,,43.577,-110.8341944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6269.91,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,20041013,5,ft,5,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495806,"FISH CREEK AT WELL, NEAR TETON VILLAGE, WY",Stream,,17040103,,,,,43.5771504,-110.8335445,24000,1,seconds,Interpolated from MAP.,NAD83,6270,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433438110495901,"FISH CREEK ABOUT 1 MILE SOUTH OF TETON VILLAGE, WY",Stream,,17040103,,,,,43.5772778,-110.8330833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6267.06,feet,.1,feet,Level or other surveyed method.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433442110493301,42-117-25aac01,Well,,17040103,,,,,43.5782617,-110.8265999,24000,1,seconds,Interpolated from MAP.,NAD83,6275,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433444110495201,"FISH CR BELOW 2ND DRAIN, SOUTH OF TETON VILLAGE,WY",Stream,,17040103,,,,,43.5789444,-110.8311111,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6275,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433445110495201,"FISH CR ABOVE 2ND DRAIN, SOUTH OF TETON VILLAGE,WY",Stream,,17040103,,,,,43.5791111,-110.83125,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6275,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433453110495101,42-117-25abb01,Well,,17040103,,,,,43.5813171,-110.8316,24000,1,seconds,Interpolated from MAP.,NAD83,6280,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433453110495102,42-117-25abb02,Well,,17040103,,,,,43.5813171,-110.8316,24000,1,seconds,Interpolated from MAP.,NAD83,6280,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433453110495103,42-117-25abb03,Well,,17040103,,,,,43.5813171,-110.8316,24000,1,seconds,Interpolated from MAP.,NAD83,6280,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433458110452801,42-116-22cdc01,Well,,17040101,,,,,43.5826389,-110.7579167,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6370,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,197207,55,ft,55,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433459110494301,"FISH CR ABOVE DRAIN, SOUTH OF TETON VILLAGE, WY",Stream,,17040103,,,,,43.5831389,-110.8286111,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6275,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433459110494302,"DRAIN A AT MOUTH, SOUTH OF TETON VILLAGE, WY",Stream,,17040103,,,,,43.5830833,-110.8286111,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6275,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433500110245001,42-113-21dcd01,Spring,,17040102,,,,,43.5833333,-110.4138889,24000,3,seconds,Interpolated from Digital MAP.,NAD83,7106,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,Alluvial aquifers,Holocene Alluvium,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433504110493901,"FISH CREEK NEAR TETON VILLAGE, WY",Stream,,17040103,,,,,43.5843728,-110.8282667,24000,1,seconds,Interpolated from MAP.,NAD83,6278,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433505110494001,"FISH CR, NR HEADWATERS, SOUTH OF TETON VILLAGE, WY",Stream,,17040103,,,,,43.58475,-110.8276944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6280,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433510110493201,42-117-24dac01,Well,,17040103,,,,,43.5860395,-110.8263222,24000,1,seconds,Interpolated from MAP.,NAD83,6290,feet,10,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,1973,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433517110493001,42-117-24dab01,Well: Test hole not completed as a well,,17040103,,,,,43.587984,-110.8257667,24000,1,seconds,Interpolated from MAP.,NAD83,6307.92,feet,.01,feet,Level or other surveyed method.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,19901112,30,ft,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433534110154701,42-112-23bac01,Spring,,17040102,,,,,43.5924722,-110.2638056,24000,1,seconds,Interpolated from Digital MAP.,NAD83,8060,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Landslide Deposits,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433534110461101,42-116-21abd01,Well,,17040101,,,,,43.5927079,-110.770487,24000,1,seconds,Interpolated from MAP.,NAD83,6340,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Holocene Alluvium,Unconfined single aquifer,,48,ft,48,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433536110495701,42-117-24bad01,Spring,,17040103,,,,,43.5933056,-110.8347778,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6713,feet,10,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Precambrian Erathem,,1965,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433551110443501,42-116-14ccc01 JH-2,Well,,17040101,,,,,43.5974143,-110.7437613,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6406.59,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20080804,59.45,ft,60,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433553110443601,"Jackson Hole Airport Irrigation Ditch West Side,WY",Stream: Ditch,,17040101,,,,,43.5980556,-110.7433333,24000,.5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,56,039,,,,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433555110442402,42-116-14cca02,Well,,17040101,,,,,43.5985422,-110.7407639,24000,1,seconds,Interpolated from MAP.,NAD83,6410,feet,20,feet,Interpolated from topographic map.,NGVD29,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433556110441501,42-116-14cdb03 H4 MW,Well,,17040101,,,,,43.5990117,-110.7382055,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6411.26,feet,1,feet,Reported method of determination.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433556110441601,42-116-14cdb01 H5,Well,,17040101,,,,,43.5988728,-110.7385444,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6409.86,feet,.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20001206,92,ft,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433558110441501,42-116-14cdb02 AG,Well,,17040101,,,,,43.5993256,-110.738175,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6412.57,feet,.5,feet,Reported method of determination.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433600110443701,42-116-14ccb01 JH-2.5,Well,,17040101,,,,,43.5999444,-110.74375,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6412.97,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20100921,55,ft,55,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433602110441201,42-116-14cac03 H3,Well,,17040101,,,,,43.600559,-110.737361,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6414.09,feet,.05,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,,,,,,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433603110443501,42-116-14cbc01  JH-3,Well,,17040101,,,,,43.6007366,-110.7437391,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6412.22,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20080813,60.23,ft,60.23,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433603110443502,42-116-14cbc02  JH-3D,Well,,17040101,,,,,43.6007366,-110.7437391,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6411.99,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20080818,102.58,ft,105,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433604110441001,42-116-14cac01 SSFF,Well,,17040101,,,,,43.600934,-110.7368916,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6416.63,feet,.05,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,19890809,55.7,ft,60,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433604110443401,42-116-14cbc03 JH-1.5,Well,,17040101,,,,,43.6011667,-110.7426389,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6414.26,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20100915,55,ft,55,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433604110443402,42-116-14cbc04 JH-1.5D,Well,,17040101,,,,,43.6011667,-110.7426389,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6415.25,feet,.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20100915,94.45,ft,95,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433604110443403,42-116-14cbc06 JH-1.5R,Well,,17040101,,,,,43.6011806,-110.7426611,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6415.40,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20111019,64,ft,65,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433604110481800,42-116-18dac01,Well,,17040103,,,,,43.6013889,-110.8063889,24000,1,seconds,Interpolated from Digital MAP.,NAD83,6362,feet,10,feet,Interpolated from Digital Elevation Model,NAVD88,US,56,039,,Pinedale Drift,Unconfined single aquifer,19711013,60,ft,60,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433605110441201,42-116-14cac02 H2,Well,,17040101,,,,,43.6013701,-110.7373639,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6416.83,feet,.05,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,,89,ft,89,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433605110443801,42-116-14cbc05 JH-3.5,Well,,17040101,,,,,43.6013806,-110.7437694,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6410.82,feet,0.5,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,20100920,55,ft,55,ft,NWIS
USGS-WY,USGS Wyoming Water Science Center,USGS-433606110440501,42-116-14caa03 AE,Well,,17040101,,,,,43.6015674,-110.7355388,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6417.17,feet,.05,feet,Level or other surveyed method.,NAVD88,US,56,039,Alluvial aquifers,Terrace Deposits,Unconfined single aquifer,19901214,81,ft,81,ft,NWIS
